subject_id;trial;anecdote_positivity;anecdote_vividness;cue_positivity;number_of_cues;response2;trial_ranking_set;response;trial_anecdote;ranking_at_num_cues
508;8;1;1;1;0;top 5;[6, 4, 2, 3, 1, 3, 8, 4, 4, 6];goksay cinsi kum cizgisi isimli atin yeleleri ruzgarda sallaniyordu;geçen hafta yarışta etkileyici bir performans sergiledi. Güven veren bir başlangıcın ardından güçlü bir şekilde öne atıldı. Son virajda adımlarını hızlandırırken yelesi rüzgârla beraber savruluyordu. Kuvvetli bacaklarıyla son düzlükte ileriye fırladı. Nal sesleriyle birlikte tribünler de coştu.;2
509;1;1;0;0;0;bottom 5;[5, 9, 6, 8, 7, 8, 3, 10, 5, 9];tempolu ve güçlü başlamişti yarişi iyi bir sonuçla bitirdi; geçen hafta yarışta dikkat çeken bir performans sergiledi. Yarışa dengeli ve güçlü bir şekilde başladı. Yarış boyunca güçlü temposunu koruyarak dikkatleri üzerine çekti. Koşuyu da oldukça etkileyici bir şekilde tamamladı. Seyirciler tarafından hayli takdir edildi.;6
509;2;1;0;1;0;top 5;[5, 2, 3, 6, 4, 5, 2, 7, 1, 3];pisteiyi uyum sağladi ve güçlü bir performans gosterdi; geçen hafta yarışta harika bir performans sergiledi. Yarış boyunca kendini iyi gösterdi. Koşu boyunca piste çok iyi bir uyum sağladı. Güçlü bir performansla izleyenleri etkiledi. Yarışı izleyenler de bu performanstan oldukça etkilendi.;3
509;3;1;1;0;0;bottom 5;[6, 8, 7, 5, 8, 6, 10, 4, 9, 4];baştga gerideydi ancak sonradan hizlandi ve sona dogğru hizlanarak iyi bir performans sergiledi;geçen hafta yarışta müthiş bir performans sergiledi. Başlangıçta biraz gerideydi ama hızla öne fırladı. Son düzlüğe geldiğinde, rüzgar gibi hızlandı. Bileklerini esnekçe kullanarak ivme kazandı ve rakiplerini geride bıraktı. Sona doğru, herkesin gözü ondaydı. Tribünlerden alkışlar yükseldi.;7
509;4;0;1;1;0;top 5;[6, 1, 4, 6, 4, 1, 3, 8, 4, 4];Başta beklenenden yavaşti ve hizlanamadi ve bacaklari dengesizdi; geçen hafta kötü bir performans sergiledi. Yarışın başında beklenenden yavaş hareket etti, hız kazanamadı. Pistte ilerlerken adımları dengesizleşti, ivme kaybetti. En sona doğru bacakları tükenmiş gibiydi. Seyircilerin hayal kırıklığı yüzlerinden okunuyordu.;4
509;5;0;0;1;1;top 5;[7, 1, 3, 4, 2, 6, 3, 4, 7, 3];kondisyonu yetersizdi ve başarisiz bir performans sergiledi; geçen hafta yarışta başarısız bir performans sergiledi. İlk andan itibaren bekleneni veremedi. Yarış boyunca temposunu arttıramadı. Son düzlüğe gelinirken kondisyonunun yetersiz olduğu anlaşılıyordu. Tribünler büyük bir hayal kırıklığına uğradı.;4
509;6;0;1;0;0;bottom 5;[5, 9, 7, 8, 4, 6, 6, 9, 5, 9];yavaşti ve sona doğru bacaklari gücünü yitirdi; geçen haftaki yarışta kötü bir performans sergiledi. Yarışın başında hemen geride kaldı. Her adımda, sanki çamura batıyormuş gibi ağırlaşıyordu. Son düzlüğe geldiğinde, bütün hızını kaybetmişti. Tribünlerden homurtularla birlikte yarışı tamamladı.;7
509;7;1;1;1;0;top 5;[6, 4, 2, 3, 1, 3, 8, 4, 4, 6];iyi bir başlangiç yapti ve hizliydi ve bacaklari kuvvetliydi;geçen hafta yarışta etkileyici bir performans sergiledi. Güven veren bir başlangıcın ardından güçlü bir şekilde öne atıldı. Son virajda adımlarını hızlandırırken yelesi rüzgârla beraber savruluyordu. Kuvvetli bacaklarıyla son düzlükte ileriye fırladı. Nal sesleriyle birlikte tribünler de coştu.;2
509;8;0;0;0;0;bottom 5;[4, 9, 8, 8, 8, 8, 4, 10, 5, 6];baştan beri geride kaldi ve istenilen tempoya hiç ulaşamadi; geçen hafta iyi bir performans sergileyemedi. Başından beri geride kaldı, hiç hızlanamadı. Yarış boyunca istenilen tempoya bir türlü ulaşamadı. Son düzlüğe gelindiğinde hızı oldukça düşmüştü ve yarışı da bu şekilde tamamladı. İzleyenlerin beklentilerini karşılayamadı.;8
510;1;0;0;0;2;bottom 5;[5, 9, 6, 8, 7, 8, 3, 10, 5, 9];ayni cinsten diğer at yarişi son siralarda tamamlamişti ve performansi iyi değildi izleyenlerin beklentisini karsilayamadi; geçen hafta iyi bir performans sergileyemedi. Başından beri geride kaldı, hiç hızlanamadı. Yarış boyunca istenilen tempoya bir türlü ulaşamadı. Son düzlüğe gelindiğinde hızı oldukça düşmüştü ve yarışı da bu şekilde tamamladı. İzleyenlerin beklentilerini karşılayamadı.;7
510;2;1;1;0;4;bottom 5;[5, 9, 7, 8, 4, 6, 6, 9, 5, 9];at tunçkanat cinsiydi ve yarismada cok iyi bir performans sergiledi;geçen hafta yarışta müthiş bir performans sergiledi. Başlangıçta biraz gerideydi ama hızla öne fırladı. Son düzlüğe geldiğinde, rüzgar gibi hızlandı. Bileklerini esnekçe kullanarak ivme kazandı ve rakiplerini geride bıraktı. Sona doğru, herkesin gözü ondaydı. Tribünlerden alkışlar yükseldi.;6
510;3;0;1;0;2;bottom 5;[6, 8, 7, 5, 8, 6, 10, 4, 9, 4];göksay cinsi bir atti ve yarismada cok köötu bir performans sergiledi; geçen hafta kötü bir performans sergiledi. Yarışın başında beklenenden yavaş hareket etti, hız kazanamadı. Pistte ilerlerken adımları dengesizleşti, ivme kaybetti. En sona doğru bacakları tükenmiş gibiydi. Seyircilerin hayal kırıklığı yüzlerinden okunuyordu.;8
510;4;1;0;0;3;bottom 5;[4, 9, 8, 8, 8, 8, 4, 10, 5, 6];yarisa iyi basladi ve seyircilerin dikkatini çekti alaztoynak cinsi; geçen hafta yarışta dikkat çeken bir performans sergiledi. Yarışa dengeli ve güçlü bir şekilde başladı. Yarış boyunca güçlü temposunu koruyarak dikkatleri üzerine çekti. Koşuyu da oldukça etkileyici bir şekilde tamamladı. Seyirciler tarafından hayli takdir edildi.;8
510;5;1;1;1;4;top 5;[6, 1, 4, 6, 4, 1, 3, 8, 4, 4];son virajda hizlamndi ve yarişta beğeni topladi;geçen hafta yarışta etkileyici bir performans sergiledi. Güven veren bir başlangıcın ardından güçlü bir şekilde öne atıldı. Son virajda adımlarını hızlandırırken yelesi rüzgârla beraber savruluyordu. Kuvvetli bacaklarıyla son düzlükte ileriye fırladı. Nal sesleriyle birlikte tribünler de coştu.;3
510;6;0;0;1;4;top 5;[7, 1, 3, 4, 2, 6, 3, 4, 7, 3];Beklentinin altinda kaldi ve kumtepe cinsi bir atti; geçen hafta yarışta başarısız bir performans sergiledi. İlk andan itibaren bekleneni veremedi. Yarış boyunca temposunu arttıramadı. Son düzlüğe gelinirken kondisyonunun yetersiz olduğu anlaşılıyordu. Tribünler büyük bir hayal kırıklığına uğradı.;3
510;7;1;0;1;2;top 5;[6, 4, 2, 3, 1, 3, 8, 4, 4, 6];ismi sis tirisi ve izleyenlerin beğenisi topladi; geçen hafta yarışta harika bir performans sergiledi. Yarış boyunca kendini iyi gösterdi. Koşu boyunca piste çok iyi bir uyum sağladı. Güçlü bir performansla izleyenleri etkiledi. Yarışı izleyenler de bu performanstan oldukça etkilendi.;1
510;8;0;1;1;7;top 5;[5, 2, 3, 6, 4, 5, 2, 7, 1, 3];ismi ters dalga ve beklenin altinda bir perfoirmans; geçen haftaki yarışta kötü bir performans sergiledi. Yarışın başında hemen geride kaldı. Her adımda, sanki çamura batıyormuş gibi ağırlaşıyordu. Son düzlüğe geldiğinde, bütün hızını kaybetmişti. Tribünlerden homurtularla birlikte yarışı tamamladı.;3
511;1;0;0;1;0;top 5;[6, 1, 4, 6, 4, 1, 3, 8, 4, 4];Buraya yazınız kötü bir performans sergiledi yariş boyu performansini arttiramadi; geçen hafta yarışta başarısız bir performans sergiledi. İlk andan itibaren bekleneni veremedi. Yarış boyunca temposunu arttıramadı. Son düzlüğe gelinirken kondisyonunun yetersiz olduğu anlaşılıyordu. Tribünler büyük bir hayal kırıklığına uğradı.;4
511;2;1;1;1;0;top 5;[5, 2, 3, 6, 4, 5, 2, 7, 1, 3];Buraya yazınız iyi başlayamadi fakat toparladi ve son düzlükte rüzgar gibi hizlandi;geçen hafta yarışta müthiş bir performans sergiledi. Başlangıçta biraz gerideydi ama hızla öne fırladı. Son düzlüğe geldiğinde, rüzgar gibi hızlandı. Bileklerini esnekçe kullanarak ivme kazandı ve rakiplerini geride bıraktı. Sona doğru, herkesin gözü ondaydı. Tribünlerden alkışlar yükseldi.;3
511;3;0;1;1;2;top 5;[6, 4, 2, 3, 1, 3, 8, 4, 4, 6];Buraya yazınız yarişa iyi başlayamdi kötü bir performans sergiledi ve zamanla bacaklari dengesizleşti; geçen hafta kötü bir performans sergiledi. Yarışın başında beklenenden yavaş hareket etti, hız kazanamadı. Pistte ilerlerken adımları dengesizleşti, ivme kaybetti. En sona doğru bacakları tükenmiş gibiydi. Seyircilerin hayal kırıklığı yüzlerinden okunuyordu.;1
511;4;1;0;1;0;top 5;[7, 1, 3, 4, 2, 6, 3, 4, 7, 3];Buraya yazınız harika bir performans sergiledi ve seyircileri kendine hayran birakti; geçen hafta yarışta harika bir performans sergiledi. Yarış boyunca kendini iyi gösterdi. Koşu boyunca piste çok iyi bir uyum sağladı. Güçlü bir performansla izleyenleri etkiledi. Yarışı izleyenler de bu performanstan oldukça etkilendi.;3
511;5;0;0;0;1;bottom 5;[5, 9, 6, 8, 7, 8, 3, 10, 5, 9];Buraya yazınız kötüydü geride kaldi ve hizlanamadi; geçen hafta iyi bir performans sergileyemedi. Başından beri geride kaldı, hiç hızlanamadı. Yarış boyunca istenilen tempoya bir türlü ulaşamadı. Son düzlüğe gelindiğinde hızı oldukça düşmüştü ve yarışı da bu şekilde tamamladı. İzleyenlerin beklentilerini karşılayamadı.;8
511;6;1;0;0;0;bottom 5;[5, 9, 7, 8, 4, 6, 6, 9, 5, 9];Buraya yazınız yarişa dengeli ve güçlü başladi sergilediği iyi performanslari seyircileri kendine hayran birakti; geçen hafta yarışta dikkat çeken bir performans sergiledi. Yarışa dengeli ve güçlü bir şekilde başladı. Yarış boyunca güçlü temposunu koruyarak dikkatleri üzerine çekti. Koşuyu da oldukça etkileyici bir şekilde tamamladı. Seyirciler tarafından hayli takdir edildi.;7
511;7;1;1;0;0;bottom 5;[4, 9, 8, 8, 8, 8, 4, 10, 5, 6];Buraya yazınıziyi bir performans sergiledi ve son virajda rüzgarla beraber yelesi sallaniyordu;geçen hafta yarışta etkileyici bir performans sergiledi. Güven veren bir başlangıcın ardından güçlü bir şekilde öne atıldı. Son virajda adımlarını hızlandırırken yelesi rüzgârla beraber savruluyordu. Kuvvetli bacaklarıyla son düzlükte ileriye fırladı. Nal sesleriyle birlikte tribünler de coştu.;8
511;8;0;1;0;0;bottom 5;[6, 8, 7, 5, 8, 6, 10, 4, 9, 4];Buraya yazınız kötü bir performans sergiledi her adimda çamura batarcasina ağirlaşiyordu; geçen haftaki yarışta kötü bir performans sergiledi. Yarışın başında hemen geride kaldı. Her adımda, sanki çamura batıyormuş gibi ağırlaşıyordu. Son düzlüğe geldiğinde, bütün hızını kaybetmişti. Tribünlerden homurtularla birlikte yarışı tamamladı.;7
512;1;0;1;0;0;bottom 5;[4, 9, 8, 8, 8, 8, 4, 10, 5, 6];Buraya yazınız yavaş haraket etmişti ve sonlara doğru tükenmişti; geçen hafta kötü bir performans sergiledi. Yarışın başında beklenenden yavaş hareket etti, hız kazanamadı. Pistte ilerlerken adımları dengesizleşti, ivme kaybetti. En sona doğru bacakları tükenmiş gibiydi. Seyircilerin hayal kırıklığı yüzlerinden okunuyordu.;8
512;2;0;0;0;1;bottom 5;[5, 9, 6, 8, 7, 8, 3, 10, 5, 9];Buraya yazınız hayal kirikliğina uğratiyor ve başarisiz bir performans gösteriyor; geçen hafta yarışta başarısız bir performans sergiledi. İlk andan itibaren bekleneni veremedi. Yarış boyunca temposunu arttıramadı. Son düzlüğe gelinirken kondisyonunun yetersiz olduğu anlaşılıyordu. Tribünler büyük bir hayal kırıklığına uğradı.;8
512;3;1;1;0;1;bottom 5;[6, 8, 7, 5, 8, 6, 10, 4, 9, 4];Buraya yazınız ilk başta normal br hizda ancak sonra hizlanarak tüm dikkatleri topluyor;geçen hafta yarışta müthiş bir performans sergiledi. Başlangıçta biraz gerideydi ama hızla öne fırladı. Son düzlüğe geldiğinde, rüzgar gibi hızlandı. Bileklerini esnekçe kullanarak ivme kazandı ve rakiplerini geride bıraktı. Sona doğru, herkesin gözü ondaydı. Tribünlerden alkışlar yükseldi.;5
512;4;1;1;1;0;top 5;[6, 1, 4, 6, 4, 1, 3, 8, 4, 4];Buraya yazınız etlkileeyici bir yaris sergiliyor ve son virajda çok hizlaniyor;geçen hafta yarışta etkileyici bir performans sergiledi. Güven veren bir başlangıcın ardından güçlü bir şekilde öne atıldı. Son virajda adımlarını hızlandırırken yelesi rüzgârla beraber savruluyordu. Kuvvetli bacaklarıyla son düzlükte ileriye fırladı. Nal sesleriyle birlikte tribünler de coştu.;4
512;5;1;0;0;0;bottom 5;[5, 9, 7, 8, 4, 6, 6, 9, 5, 9];Buraya yazınız normal bir performans gosteriyor ; geçen hafta yarışta harika bir performans sergiledi. Yarış boyunca kendini iyi gösterdi. Koşu boyunca piste çok iyi bir uyum sağladı. Güçlü bir performansla izleyenleri etkiledi. Yarışı izleyenler de bu performanstan oldukça etkilendi.;7
512;6;0;1;1;2;top 5;[7, 1, 3, 4, 2, 6, 3, 4, 7, 3];Buraya yazınız geçen hafta göt; geçen haftaki yarışta kötü bir performans sergiledi. Yarışın başında hemen geride kaldı. Her adımda, sanki çamura batıyormuş gibi ağırlaşıyordu. Son düzlüğe geldiğinde, bütün hızını kaybetmişti. Tribünlerden homurtularla birlikte yarışı tamamladı.;2
512;7;0;0;1;1;top 5;[6, 4, 2, 3, 1, 3, 8, 4, 4, 6];Buraya yazınız başindan beri geride kaldi ve istenilen tempoya hiç ulaşamadi; geçen hafta iyi bir performans sergileyemedi. Başından beri geride kaldı, hiç hızlanamadı. Yarış boyunca istenilen tempoya bir türlü ulaşamadı. Son düzlüğe gelindiğinde hızı oldukça düşmüştü ve yarışı da bu şekilde tamamladı. İzleyenlerin beklentilerini karşılayamadı.;3
512;8;1;0;1;0;top 5;[5, 2, 3, 6, 4, 5, 2, 7, 1, 3];Buraya yazınız yarişa guclu ve dengeli başliyor ve yariş sonuna kadar temposnu koruyor; geçen hafta yarışta dikkat çeken bir performans sergiledi. Yarışa dengeli ve güçlü bir şekilde başladı. Yarış boyunca güçlü temposunu koruyarak dikkatleri üzerine çekti. Koşuyu da oldukça etkileyici bir şekilde tamamladı. Seyirciler tarafından hayli takdir edildi.;3
513;1;0;0;0;0;bottom 5;[5, 9, 6, 8, 7, 8, 3, 10, 5, 9];sis adimi yavaş ilerleyen ve hizini istenildiği kadar yükseltemeyen bir attir; geçen hafta iyi bir performans sergileyemedi. Başından beri geride kaldı, hiç hızlanamadı. Yarış boyunca istenilen tempoya bir türlü ulaşamadı. Son düzlüğe gelindiğinde hızı oldukça düşmüştü ve yarışı da bu şekilde tamamladı. İzleyenlerin beklentilerini karşılayamadı.;6
513;2;1;1;1;0;top 5;[5, 2, 3, 6, 4, 5, 2, 7, 1, 3];bu at genelde performansini iyi koruyor ve ilk beşte hatta iilk üçte bitirmeyi yüksek performans ve yüksek izlyeici heyecaniyla bitiriyor;geçen hafta yarışta etkileyici bir performans sergiledi. Güven veren bir başlangıcın ardından güçlü bir şekilde öne atıldı. Son virajda adımlarını hızlandırırken yelesi rüzgârla beraber savruluyordu. Kuvvetli bacaklarıyla son düzlükte ileriye fırladı. Nal sesleriyle birlikte tribünler de coştu.;3
513;3;1;0;0;0;bottom 5;[6, 8, 7, 5, 8, 6, 10, 4, 9, 4];Bu at genelde iyi ve sakin bir performans sergilese de ilk  e girmeye yetecek kadar yüksek bir performansi yoktur kararlli koşuşu seyirciyi etkilece de bu ona yarişi kazandirmaz; geçen hafta yarışta harika bir performans sergiledi. Yarış boyunca kendini iyi gösterdi. Koşu boyunca piste çok iyi bir uyum sağladı. Güçlü bir performansla izleyenleri etkiledi. Yarışı izleyenler de bu performanstan oldukça etkilendi.;7
513;4;0;0;1;0;top 5;[6, 1, 4, 6, 4, 1, 3, 8, 4, 4];Bu at genelde iyi bir performans gösterse de bir maçinda performans yetersizliği ve güçlük çekmesinden dolayi seyircinin beklentisini karşilayamamiş geride kalmiştir; geçen hafta yarışta başarısız bir performans sergiledi. İlk andan itibaren bekleneni veremedi. Yarış boyunca temposunu arttıramadı. Son düzlüğe gelinirken kondisyonunun yetersiz olduğu anlaşılıyordu. Tribünler büyük bir hayal kırıklığına uğradı.;4
513;5;1;1;0;1;bottom 5;[4, 9, 8, 8, 8, 8, 4, 10, 5, 6];Bu at genelde düşük bir performans gösterir fakat yarişşinda performansinin üzerinde bir şov yapmiştir;geçen hafta yarışta müthiş bir performans sergiledi. Başlangıçta biraz gerideydi ama hızla öne fırladı. Son düzlüğe geldiğinde, rüzgar gibi hızlandı. Bileklerini esnekçe kullanarak ivme kazandı ve rakiplerini geride bıraktı. Sona doğru, herkesin gözü ondaydı. Tribünlerden alkışlar yükseldi.;8
513;6;0;1;1;1;top 5;[6, 4, 2, 3, 1, 3, 8, 4, 4, 6];Bu atin performansi genelde yüksek ve ilk eş e giriyor fakat son yarişinda bekleneni karşilayamadi; geçen hafta kötü bir performans sergiledi. Yarışın başında beklenenden yavaş hareket etti, hız kazanamadı. Pistte ilerlerken adımları dengesizleşti, ivme kaybetti. En sona doğru bacakları tükenmiş gibiydi. Seyircilerin hayal kırıklığı yüzlerinden okunuyordu.;3
513;7;1;0;1;0;top 5;[7, 1, 3, 4, 2, 6, 3, 4, 7, 3];Bu at performansi en yüksek atlardan biri olmasa da genelde sirayi iyi bir şeklde bitiriyor ve seyircileri sevindiriyor; geçen hafta yarışta dikkat çeken bir performans sergiledi. Yarışa dengeli ve güçlü bir şekilde başladı. Yarış boyunca güçlü temposunu koruyarak dikkatleri üzerine çekti. Koşuyu da oldukça etkileyici bir şekilde tamamladı. Seyirciler tarafından hayli takdir edildi.;3
513;8;0;1;0;0;bottom 5;[5, 9, 7, 8, 4, 6, 6, 9, 5, 9];bu at  geneşlde ortalama bir performans gçsterir fakat son yarişinda onu bile gösterememiştir; geçen haftaki yarışta kötü bir performans sergiledi. Yarışın başında hemen geride kaldı. Her adımda, sanki çamura batıyormuş gibi ağırlaşıyordu. Son düzlüğe geldiğinde, bütün hızını kaybetmişti. Tribünlerden homurtularla birlikte yarışı tamamladı.;7
514;1;0;1;0;0;bottom 5;[5, 9, 7, 8, 4, 6, 6, 9, 5, 9];çamura batiyordu yariş sonuna doğru tüm hizini kaybetmişti neredeyse; geçen haftaki yarışta kötü bir performans sergiledi. Yarışın başında hemen geride kaldı. Her adımda, sanki çamura batıyormuş gibi ağırlaşıyordu. Son düzlüğe geldiğinde, bütün hızını kaybetmişti. Tribünlerden homurtularla birlikte yarışı tamamladı.;7
514;2;0;1;1;1;top 5;[7, 1, 3, 4, 2, 6, 3, 4, 7, 3];sonlara doğru ivme kaybetti bacaklari artik tutmuyor gibiydi; geçen hafta kötü bir performans sergiledi. Yarışın başında beklenenden yavaş hareket etti, hız kazanamadı. Pistte ilerlerken adımları dengesizleşti, ivme kaybetti. En sona doğru bacakları tükenmiş gibiydi. Seyircilerin hayal kırıklığı yüzlerinden okunuyordu.;4
514;3;1;0;1;0;top 5;[6, 4, 2, 3, 1, 3, 8, 4, 4, 6];dengeli ve güçlü başladi temposunu korudu; geçen hafta yarışta dikkat çeken bir performans sergiledi. Yarışa dengeli ve güçlü bir şekilde başladı. Yarış boyunca güçlü temposunu koruyarak dikkatleri üzerine çekti. Koşuyu da oldukça etkileyici bir şekilde tamamladı. Seyirciler tarafından hayli takdir edildi.;2
